X,Y,Z
1560.0,0.0,-441.0
1572.0,102.0,-431.0
1586.0,102.0,-403.0
1604.0,112.0,-407.0
1606.0,132.0,-411.0
1614.0,138.0,-356.0
1646.0,144.0,-354.0
1650.0,170.0,-348.0
1674.0,194.0,-338.0
1680.0,214.0,-351.0
1692.0,228.0,-339.0
1682.0,258.0,-326.0
1690.0,278.0,-310.0
1690.0,300.0,-321.0
1682.0,348.0,-299.0
1686.0,352.0,-295.0
1676.0,376.0,-286.0
1678.0,400.0,-285.0
1700.0,416.0,-274.0
1672.0,442.0,-302.0
1678.0,444.0,-266.0
1676.0,478.0,-279.0
1674.0,496.0,-258.0
1672.0,518.0,-233.0
1664.0,534.0,-236.0
1668.0,538.0,-258.0
1676.0,560.0,-250.0
1670.0,568.0,-229.0
1660.0,598.0,-239.0
1660.0,588.0,-236.0
1650.0,594.0,-228.0
1638.0,616.0,-221.0
1640.0,642.0,-227.0
1632.0,640.0,-227.0
1632.0,654.0,-212.0
1634.0,664.0,-211.0
1620.0,688.0,-178.0
1618.0,696.0,-192.0
1600.0,702.0,-148.0
1586.0,720.0,-170.0
1574.0,712.0,-163.0
1550.0,740.0,-146.0
1538.0,748.0,-133.0
1502.0,768.0,-138.0
1514.0,762.0,-122.0
1502.0,774.0,-106.0
1500.0,788.0,-83.0
1468.0,800.0,-102.0
1462.0,796.0,-66.0
1450.0,814.0,-95.0
1436.0,816.0,-47.0
1434.0,822.0,-2.0
1418.0,826.0,16.0
1412.0,830.0,-2.0
1412.0,832.0,24.0
1404.0,838.0,52.0
1386.0,850.0,86.0
1380.0,834.0,93.0
1384.0,850.0,98.0
1380.0,854.0,173.0
1372.0,864.0,186.0
1360.0,850.0,219.0
1362.0,864.0,229.0
1352.0,870.0,269.0
1330.0,876.0,323.0
1308.0,866.0,335.0
1300.0,898.0,373.0
1260.0,878.0,381.0
1252.0,886.0,426.0
1212.0,888.0,476.0
1166.0,884.0,468.0
1146.0,892.0,519.0
1114.0,904.0,539.0
1044.0,872.0,546.0
1020.0,890.0,561.0
972.0,886.0,547.0
926.0,882.0,548.0
872.0,884.0,535.0
828.0,874.0,537.0
784.0,854.0,503.0
750.0,856.0,509.0
716.0,820.0,490.0
674.0,804.0,499.0
664.0,790.0,466.0
638.0,770.0,465.0
602.0,764.0,439.0
560.0,748.0,420.0
540.0,712.0,392.0
492.0,702.0,329.0
476.0,680.0,321.0
454.0,654.0,305.0
426.0,622.0,254.0
396.0,600.0,230.0
392.0,566.0,203.0
380.0,524.0,157.0
358.0,500.0,113.0
348.0,466.0,56.0
366.0,446.0,8.0
350.0,400.0,-53.0
354.0,356.0,-72.0
364.0,338.0,-142.0
378.0,314.0,-174.0
398.0,286.0,-223.0
414.0,256.0,-260.0
424.0,212.0,-302.0
452.0,204.0,-333.0
484.0,176.0,-353.0
516.0,158.0,-419.0
538.0,120.0,-415.0
556.0,98.0,-436.0
594.0,100.0,-458.0
620.0,100.0,-493.0
654.0,86.0,-519.0
670.0,74.0,-507.0
686.0,70.0,-533.0
714.0,80.0,-563.0
736.0,82.0,-560.0
752.0,96.0,-571.0
772.0,102.0,-588.0
778.0,114.0,-605.0
814.0,126.0,-621.0
820.0,142.0,-633.0
832.0,154.0,-633.0
850.0,182.0,-648.0
858.0,186.0,-649.0
872.0,206.0,-635.0
896.0,202.0,-678.0
896.0,236.0,-657.0
910.0,252.0,-665.0
914.0,260.0,-674.0
920.0,286.0,-677.0
922.0,302.0,-680.0
916.0,318.0,-691.0
898.0,330.0,-670.0
880.0,342.0,-670.0
854.0,368.0,-660.0
844.0,384.0,-673.0
816.0,398.0,-653.0
802.0,420.0,-633.0
770.0,442.0,-630.0
756.0,452.0,-600.0
738.0,474.0,-588.0
736.0,496.0,-587.0
724.0,524.0,-564.0
708.0,540.0,-567.0
716.0,540.0,-544.0
686.0,568.0,-532.0
700.0,588.0,-507.0
670.0,592.0,-481.0
678.0,608.0,-454.0
676.0,608.0,-463.0
666.0,612.0,-439.0
656.0,608.0,-457.0
640.0,598.0,-419.0
620.0,590.0,-417.0
550.0,588.0,-364.0
608.0,582.0,-370.0
600.0,564.0,-349.0
564.0,564.0,-344.0
560.0,544.0,-331.0
556.0,542.0,-326.0
542.0,506.0,-303.0
548.0,514.0,-285.0
530.0,490.0,-267.0
540.0,472.0,-276.0
522.0,466.0,-251.0
524.0,458.0,-266.0
544.0,442.0,-252.0
512.0,410.0,-269.0
556.0,422.0,-236.0
550.0,424.0,-237.0
550.0,406.0,-254.0
568.0,414.0,-253.0
574.0,398.0,-255.0
584.0,404.0,-259.0
578.0,422.0,-294.0
572.0,426.0,-294.0
574.0,436.0,-317.0
574.0,444.0,-337.0
566.0,444.0,-325.0
564.0,434.0,-321.0
544.0,434.0,-328.0
558.0,440.0,-357.0
548.0,440.0,-361.0
522.0,430.0,-377.0
512.0,434.0,-390.0
516.0,430.0,-391.0
500.0,428.0,-408.0
500.0,420.0,-388.0
498.0,424.0,-405.0
514.0,420.0,-411.0
500.0,414.0,-416.0
500.0,408.0,-401.0
506.0,402.0,-408.0
502.0,396.0,-411.0
510.0,386.0,-448.0
510.0,380.0,-442.0
508.0,388.0,-458.0
506.0,354.0,-453.0
518.0,356.0,-480.0
526.0,340.0,-460.0
550.0,342.0,-474.0
538.0,332.0,-477.0
564.0,318.0,-488.0
564.0,296.0,-512.0
576.0,298.0,-510.0
592.0,280.0,-539.0
600.0,266.0,-545.0
616.0,266.0,-561.0
640.0,250.0,-568.0
640.0,238.0,-563.0
662.0,236.0,-586.0
662.0,228.0,-587.0
682.0,220.0,-616.0
700.0,200.0,-631.0
726.0,198.0,-631.0
738.0,170.0,-631.0
770.0,166.0,-624.0
772.0,174.0,-651.0
1006.0,200.0,-671.0
1000.0,230.0,-666.0
978.0,230.0,-673.0
984.0,258.0,-678.0
972.0,280.0,-652.0
942.0,286.0,-672.0
934.0,302.0,-679.0
910.0,306.0,-687.0
918.0,328.0,-661.0
914.0,336.0,-653.0
898.0,336.0,-646.0
890.0,364.0,-673.0
878.0,370.0,-645.0
868.0,372.0,-634.0
840.0,386.0,-664.0
864.0,388.0,-626.0
858.0,416.0,-647.0
840.0,424.0,-634.0
834.0,420.0,-625.0
818.0,430.0,-611.0
824.0,436.0,-610.0
786.0,442.0,-583.0
788.0,448.0,-596.0
770.0,454.0,-588.0
752.0,466.0,-557.0
728.0,476.0,-542.0
714.0,462.0,-531.0
708.0,454.0,-553.0
686.0,466.0,-531.0
676.0,454.0,-527.0
658.0,444.0,-507.0
644.0,430.0,-493.0
622.0,418.0,-475.0
614.0,384.0,-470.0
584.0,382.0,-439.0
578.0,342.0,-421.0
572.0,320.0,-414.0
546.0,276.0,-401.0
556.0,268.0,-390.0
0.0,246.0,-359.0
512.0,222.0,-366.0
512.0,190.0,-353.0
548.0,162.0,-334.0
552.0,138.0,-342.0
554.0,116.0,-320.0
564.0,96.0,-317.0
552.0,80.0,-336.0
574.0,68.0,-352.0
580.0,46.0,-349.0
588.0,40.0,-373.0
590.0,28.0,-359.0
596.0,14.0,-374.0
610.0,16.0,-374.0
624.0,-12.0,-376.0
634.0,-34.0,-386.0
668.0,-40.0,-418.0
680.0,-48.0,-413.0
692.0,-56.0,-454.0
722.0,-64.0,-441.0
728.0,-60.0,-466.0
754.0,-70.0,-477.0
768.0,-80.0,-490.0
800.0,-76.0,-507.0
822.0,-90.0,-515.0
864.0,-78.0,-520.0
888.0,-64.0,-549.0
906.0,-58.0,-549.0
928.0,-48.0,-563.0
960.0,-56.0,-585.0
996.0,-26.0,-590.0
996.0,-36.0,-601.0
1046.0,12.0,-642.0
1068.0,6.0,-619.0
1088.0,4.0,-627.0
1100.0,14.0,-617.0
1122.0,8.0,-624.0
1140.0,14.0,-624.0
1174.0,22.0,-609.0
1212.0,28.0,-609.0
1220.0,6.0,-592.0
1240.0,8.0,-599.0
1268.0,-6.0,-588.0
1276.0,-10.0,-589.0
1300.0,-36.0,-566.0
1300.0,-50.0,-582.0
1334.0,-48.0,-544.0
1360.0,-42.0,-529.0
1362.0,-56.0,-534.0
1384.0,-58.0,-518.0
1412.0,-88.0,-501.0
1438.0,-72.0,-489.0
1452.0,-66.0,-478.0
1474.0,-70.0,-438.0
1468.0,-92.0,-440.0
1470.0,-80.0,-424.0
1520.0,-90.0,-396.0
1522.0,-92.0,-393.0
1532.0,-86.0,-362.0
1546.0,-78.0,-340.0
1574.0,-96.0,-322.0
1598.0,-96.0,-298.0
1606.0,-92.0,-272.0
1628.0,-78.0,-232.0
1630.0,-96.0,-193.0
1656.0,-82.0,-167.0
1666.0,-104.0,-147.0
1670.0,-82.0,-111.0
1680.0,-78.0,-78.0
1678.0,-82.0,-60.0
1698.0,-78.0,-2.0
1702.0,-90.0,26.0
1708.0,-70.0,64.0
1694.0,-60.0,89.0
1710.0,-72.0,100.0
1730.0,-58.0,109.0
1712.0,-52.0,170.0
1730.0,-38.0,181.0
1724.0,-12.0,179.0
1750.0,10.0,186.0
1736.0,22.0,181.0
1748.0,32.0,192.0
1742.0,38.0,219.0
1736.0,58.0,255.0
1734.0,58.0,245.0
1738.0,66.0,304.0
1734.0,82.0,297.0
1724.0,108.0,339.0
1700.0,108.0,391.0
1688.0,136.0,415.0
1682.0,152.0,431.0
1674.0,168.0,457.0
1668.0,180.0,476.0
1670.0,198.0,494.0
1668.0,218.0,512.0
1652.0,234.0,538.0
1654.0,254.0,529.0
1636.0,276.0,551.0
1624.0,304.0,531.0
1644.0,326.0,519.0
1640.0,362.0,526.0
1638.0,382.0,513.0
1634.0,408.0,509.0
1640.0,424.0,509.0
1626.0,450.0,508.0
1622.0,472.0,486.0
1634.0,474.0,452.0
1630.0,492.0,447.0
1632.0,514.0,453.0
1644.0,542.0,435.0
1630.0,548.0,434.0
1634.0,550.0,390.0
1622.0,560.0,384.0
1634.0,572.0,384.0
1646.0,598.0,350.0
1652.0,594.0,325.0
1632.0,620.0,336.0
1632.0,636.0,318.0
1618.0,646.0,293.0
1618.0,654.0,286.0
1610.0,658.0,253.0
1606.0,664.0,275.0
1594.0,670.0,279.0
1582.0,678.0,288.0
1584.0,690.0,293.0
1578.0,698.0,289.0
1564.0,696.0,300.0
1564.0,702.0,305.0
1548.0,716.0,303.0
1546.0,720.0,313.0
1540.0,728.0,338.0
1528.0,742.0,330.0
1512.0,724.0,345.0
1512.0,732.0,349.0
1498.0,732.0,320.0
1502.0,738.0,323.0
1470.0,748.0,356.0
1474.0,762.0,350.0
1454.0,758.0,336.0
1460.0,770.0,335.0
1422.0,794.0,361.0
1422.0,784.0,338.0
1408.0,798.0,329.0
1412.0,800.0,340.0
1414.0,810.0,336.0
1392.0,824.0,340.0
1372.0,836.0,346.0
1378.0,854.0,337.0
1374.0,846.0,320.0
1360.0,858.0,349.0
1354.0,866.0,360.0
1338.0,870.0,341.0
1340.0,870.0,351.0
1320.0,884.0,344.0
1310.0,886.0,336.0
1290.0,892.0,331.0
1298.0,912.0,343.0
1272.0,904.0,349.0
1262.0,912.0,347.0
1248.0,938.0,342.0
1238.0,948.0,359.0
1220.0,962.0,353.0
1200.0,956.0,333.0
1176.0,956.0,342.0
1154.0,976.0,357.0
1148.0,1000.0,345.0
1148.0,1010.0,339.0
1094.0,1012.0,301.0
1064.0,1014.0,334.0
1052.0,1022.0,307.0
1044.0,1038.0,276.0
1012.0,1040.0,265.0
994.0,1050.0,280.0
978.0,1052.0,226.0
958.0,1038.0,234.0
928.0,1056.0,208.0
902.0,1066.0,191.0
890.0,1056.0,175.0
880.0,1054.0,164.0
858.0,1046.0,139.0
834.0,1056.0,128.0
812.0,1038.0,106.0
796.0,1036.0,58.0
764.0,1026.0,25.0
754.0,1012.0,17.0
746.0,996.0,-38.0
726.0,994.0,-57.0
706.0,976.0,-64.0
708.0,960.0,-105.0
688.0,942.0,-125.0
672.0,916.0,-148.0
660.0,908.0,-166.0
640.0,892.0,-182.0
658.0,886.0,-208.0
630.0,876.0,-226.0
628.0,852.0,-232.0
620.0,828.0,-255.0
628.0,824.0,-283.0
594.0,802.0,-281.0
598.0,808.0,-317.0
582.0,788.0,-293.0
584.0,748.0,-330.0
582.0,732.0,-342.0
576.0,722.0,-325.0
556.0,704.0,-338.0
568.0,696.0,-347.0
554.0,686.0,-374.0
560.0,672.0,-392.0
544.0,636.0,-406.0
564.0,620.0,-418.0
552.0,594.0,-446.0
582.0,582.0,-441.0
580.0,538.0,-472.0
578.0,514.0,-500.0
592.0,492.0,-488.0
610.0,466.0,-513.0
598.0,424.0,-522.0
628.0,396.0,-544.0
626.0,362.0,-569.0
626.0,350.0,-556.0
646.0,320.0,-575.0
658.0,300.0,-567.0
690.0,270.0,-592.0
700.0,242.0,-583.0
722.0,198.0,-602.0
732.0,198.0,-596.0
768.0,176.0,-621.0
786.0,164.0,-613.0
798.0,146.0,-624.0
812.0,130.0,-601.0
820.0,124.0,-600.0
834.0,110.0,-605.0
836.0,86.0,-622.0
848.0,84.0,-615.0
874.0,82.0,-607.0
858.0,74.0,-624.0
880.0,74.0,-587.0
906.0,50.0,-606.0
892.0,50.0,-625.0
912.0,44.0,-594.0
928.0,44.0,-595.0
932.0,24.0,-606.0
958.0,48.0,-614.0
968.0,44.0,-612.0
972.0,52.0,-634.0
994.0,64.0,-647.0
1004.0,76.0,-637.0
1032.0,76.0,-641.0
1046.0,102.0,-645.0
1052.0,136.0,-648.0
1074.0,146.0,-651.0
1106.0,152.0,-661.0
1104.0,164.0,-667.0
1136.0,200.0,-682.0
1152.0,194.0,-662.0
1158.0,188.0,-665.0
1158.0,202.0,-667.0
1158.0,188.0,-663.0
1164.0,194.0,-675.0
1162.0,196.0,-636.0
1184.0,192.0,-664.0
1202.0,210.0,-646.0
1196.0,196.0,-661.0
1194.0,196.0,-642.0
1204.0,180.0,-653.0
1202.0,202.0,-630.0
1182.0,210.0,-656.0
1204.0,214.0,-656.0
1204.0,224.0,-654.0
1186.0,242.0,-638.0
482.0,338.0,-380.0
494.0,296.0,-411.0
514.0,260.0,-424.0
548.0,224.0,-466.0
584.0,194.0,-470.0
620.0,166.0,-512.0
640.0,142.0,-510.0
666.0,140.0,-506.0
696.0,114.0,-547.0
728.0,104.0,-546.0
758.0,98.0,-558.0
782.0,98.0,-567.0
812.0,88.0,-564.0
832.0,86.0,-584.0
854.0,96.0,-587.0
872.0,86.0,-614.0
904.0,86.0,-607.0
912.0,94.0,-619.0
950.0,86.0,-623.0
954.0,100.0,-643.0
978.0,106.0,-635.0
1002.0,116.0,-623.0
1026.0,114.0,-627.0
1042.0,134.0,-615.0
1060.0,130.0,-638.0
1078.0,148.0,-630.0
1072.0,162.0,-648.0
1072.0,166.0,-639.0
1082.0,180.0,-621.0
1082.0,182.0,-623.0
1080.0,184.0,-652.0
1084.0,218.0,-634.0
1086.0,224.0,-664.0
1080.0,210.0,-621.0
1050.0,232.0,-643.0
1056.0,242.0,-636.0
1048.0,230.0,-624.0
1024.0,238.0,-615.0
1016.0,242.0,-638.0
1004.0,228.0,-634.0
990.0,234.0,-621.0
982.0,224.0,-613.0
950.0,220.0,-614.0
948.0,214.0,-621.0
922.0,198.0,-604.0
932.0,200.0,-603.0
930.0,188.0,-603.0
916.0,180.0,-613.0
